runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.1548094749450684,2,2,5
1.0037119388580322,1,1,3
1.238858938217163,2,0,3
1.4039971828460693,1,0,2
1.03373384475708,1,0,2
1.0747430324554443,3,0,4
1.077763557434082,1,0,2
0.9987082481384277,1,0,2
1.0497443675994873,3,1,5
1.0737433433532715,1,0,2
1.2678985595703125,6,2,9
1.072758436203003,4,0,5
1.4700427055358887,9,8,18
1.0127182006835938,2,0,3
1.0017099380493164,2,0,3
1.9764025211334229,19,17,37
1.0277283191680908,1,0,2
1.0977602005004883,3,1,5
1.3729546070098877,4,2,7
1.2779061794281006,5,0,6
1.0037102699279785,1,0,2
1.2658977508544922,3,1,5
1.0687763690948486,3,2,6
1.1317851543426514,4,3,8
1.2248685359954834,3,3,7
1.3419511318206787,4,3,8
1.3289425373077393,8,4,13
1.0297486782073975,2,1,4
1.534069538116455,8,8,17
2.009425163269043,19,15,35
1.2769229412078857,2,0,3
1.1337864398956299,4,4,9
1.3499572277069092,7,4,12
1.282909631729126,3,3,7
1.0917739868164062,3,2,6
1.0107169151306152,3,0,4
0.9967069625854492,2,0,3
1.3589637279510498,6,5,12
0.9566783905029297,2,0,3
0.992703914642334,2,2,5
0.9466705322265625,4,0,5
1.0297303199768066,4,1,6
0.9596989154815674,3,0,4
0.8886120319366455,2,1,4
0.9046409130096436,1,0,2
0.8856282234191895,2,0,3
1.096794605255127,2,1,4
1.0997788906097412,2,2,5
1.195847749710083,4,4,9
1.0867698192596436,4,1,6
0.971688985824585,2,0,3
1.2348766326904297,5,3,9
0.95265793800354,3,1,5
1.0727593898773193,3,1,5
0.9346437454223633,1,0,2
0.8956170082092285,2,1,4
1.0147197246551514,3,0,4
0.9796764850616455,4,0,5
0.9566786289215088,5,3,9
1.3329439163208008,7,5,13
1.2488856315612793,9,5,15
1.0897727012634277,1,1,3
0.9376649856567383,1,0,2
1.003711223602295,2,1,4
0.9496545791625977,2,0,3
1.0687580108642578,2,0,3
0.9486727714538574,1,1,3
0.9716899394989014,6,1,8
1.135805368423462,8,6,15
0.9246559143066406,2,1,4
0.966684103012085,5,2,8
1.0437395572662354,2,0,3
0.957679033279419,3,0,4
1.0067138671875,3,2,6
1.3419506549835205,5,4,10
1.0807671546936035,7,1,9
0.8476004600524902,2,1,4
1.0307302474975586,3,1,5
1.0737621784210205,4,1,6
1.1418280601501465,2,0,3
0.9476537704467773,3,0,4
1.041738748550415,1,0,2
1.0157203674316406,4,1,6
1.0227229595184326,2,2,5
1.014718770980835,3,0,4
1.0187218189239502,2,0,3
1.2028706073760986,3,1,5
1.3509399890899658,4,3,8
1.155837059020996,5,4,10
1.6141459941864014,17,9,27
0.923673152923584,1,0,2
1.027726650238037,1,0,2
1.028712272644043,2,1,4
2.019432306289673,7,5,13
1.283909559249878,3,0,4
1.1678273677825928,4,2,7
1.065755844116211,7,1,9
1.0047266483306885,5,3,9
1.2418982982635498,11,7,19
0.9626646041870117,1,0,2
1.0167205333709717,3,1,5
1.3179337978363037,9,6,16
1.0297303199768066,2,0,3
1.1217949390411377,2,2,5
1.1698296070098877,5,3,9
1.0697588920593262,4,1,6
0.9116649627685547,2,0,3
1.0337331295013428,4,2,7
0.9846806526184082,1,1,3
1.0877721309661865,5,1,7
1.4910566806793213,8,6,15
1.0927748680114746,5,3,9
0.8686161041259766,2,1,4
1.2238662242889404,6,4,11
1.3019225597381592,7,1,9
1.0447397232055664,4,4,9
0.9917023181915283,6,1,8
0.9736905097961426,3,1,5
1.4470267295837402,13,5,19
0.9977083206176758,2,1,4
1.5010650157928467,5,1,7
1.0887913703918457,2,0,3
1.0817668437957764,5,4,10
1.1758339405059814,4,3,8
1.102782964706421,3,2,6
1.709212064743042,18,14,33
1.8733291625976562,6,5,12
1.5220787525177002,5,4,10
1.1858224868774414,4,0,5
2.782973527908325,32,29,62
1.2408783435821533,3,3,7
1.0177216529846191,3,0,4
1.0967962741851807,3,1,5
1.1658260822296143,3,2,6
1.1097869873046875,1,1,3
1.0087122917175293,1,1,3
1.057748556137085,3,1,5
1.4470250606536865,9,8,18
1.0607514381408691,4,2,7
1.2038538455963135,4,3,8
1.1097872257232666,5,1,7
1.090773582458496,4,4,9
1.0547478199005127,2,0,3
1.0047123432159424,3,0,4
0.9626986980438232,3,2,6
1.3409502506256104,4,3,8
1.0797476768493652,6,5,12
1.0777804851531982,2,1,4
1.0137372016906738,1,0,2
0.955679178237915,2,0,3
0.9977076053619385,3,1,5
1.0167241096496582,3,1,5
1.2028529644012451,6,2,9
1.0027110576629639,1,1,3
0.9046401977539062,1,1,3
0.9676671028137207,3,0,4
1.0787465572357178,2,0,3
0.8606081008911133,1,1,3
1.1918447017669678,4,4,9
0.9416851997375488,2,0,3
0.9887194633483887,1,1,3
1.0457420349121094,5,3,9
1.0547304153442383,3,1,5
0.9476537704467773,1,0,2
1.7362136840820312,16,12,29
1.064734935760498,3,1,5
1.1638069152832031,8,4,13
0.9116449356079102,2,0,3
1.4300141334533691,11,7,19
1.0057132244110107,2,0,3
1.0197222232818604,1,0,2
1.0907728672027588,3,1,5
1.1097874641418457,6,0,7
0.9967060089111328,3,3,7
1.1408090591430664,3,3,7
1.0057132244110107,3,1,5
0.89463210105896,1,1,3
1.0147194862365723,2,1,4
0.9326605796813965,3,2,6
1.4380168914794922,14,12,27
1.0197055339813232,1,0,2
1.0637528896331787,5,2,8
1.4480085372924805,10,7,18
1.0987603664398193,6,3,10
0.8665971755981445,2,2,5
1.208857536315918,1,0,2
1.0037119388580322,1,1,3
1.349977970123291,8,3,12
1.6631786823272705,10,10,21
0.8415772914886475,2,0,3
0.9766910076141357,2,0,3
0.9506556987762451,3,2,6
1.048743724822998,2,1,4
1.04974365234375,3,0,4
1.4950602054595947,6,5,12
1.6461679935455322,1,0,2
1.133803129196167,2,1,4
1.1207940578460693,1,1,3
1.006714105606079,1,0,2
0.918633222579956,2,0,3
1.2438631057739258,6,4,11
1.1458125114440918,5,2,8
1.026728868484497,4,4,9
1.0007097721099854,2,0,3
1.0997669696807861,5,4,10
1.0057146549224854,4,2,7
1.1518170833587646,5,3,9
1.5010645389556885,16,12,29
1.2858936786651611,8,2,11
1.8613200187683105,10,10,21
1.2588927745819092,9,6,16
1.0247442722320557,3,2,6
1.1448118686676025,6,3,10
1.1057658195495605,2,0,3
1.173813819885254,5,4,10
0.8896477222442627,1,1,3
0.9887008666992188,4,3,8
1.19985032081604,5,3,9
1.309948205947876,11,6,18
1.0047309398651123,2,1,4
1.0137181282043457,2,0,3
1.0817675590515137,4,2,7
0.9396665096282959,2,0,3
1.1528196334838867,8,3,12
1.0537474155426025,1,1,3
1.383981704711914,8,4,13
1.0477428436279297,5,1,7
0.8435976505279541,1,1,3
0.9586796760559082,4,0,5
0.9726898670196533,4,0,5
0.908644437789917,3,1,5
0.9636833667755127,1,1,3
0.9446699619293213,5,1,7
0.9076437950134277,3,2,6
1.0757629871368408,5,3,9
1.2769060134887695,3,1,5
1.1368052959442139,3,0,4
1.2468843460083008,3,2,6
1.0577502250671387,4,4,9
1.0047125816345215,4,2,7
1.0537405014038086,2,1,4
1.3509390354156494,8,7,16
1.2528877258300781,6,4,11
0.9156494140625,2,0,3
1.5190763473510742,11,10,22
0.9706709384918213,2,0,3
0.9917216300964355,1,0,2
1.7972729206085205,14,9,24
0.9076428413391113,3,1,5
0.9596788883209229,2,0,3
1.362966537475586,9,9,19
1.0397367477416992,1,0,2
0.9967067241668701,3,0,4
0.8976519107818604,3,0,4
1.168827772140503,4,4,9
1.1378068923950195,2,0,3
0.9937055110931396,5,0,6
1.0077145099639893,2,0,3
1.0577499866485596,6,4,11
0.9226372241973877,2,2,5
0.8746201992034912,2,1,4
1.665179967880249,11,9,21
1.267899990081787,4,1,6
1.205854892730713,6,5,12
1.0747437477111816,5,3,9
1.003730058670044,1,0,2
1.23189115524292,13,10,24
1.4219894409179688,12,10,23
1.2208657264709473,7,6,14
2.0574588775634766,6,6,13
1.4089992046356201,10,10,21
1.0857503414154053,1,0,2
1.2428808212280273,4,3,8
1.0167210102081299,5,1,7
0.8606102466583252,2,1,4
0.9446704387664795,2,1,4
1.3599636554718018,12,8,21
0.9066276550292969,2,2,5
1.0427374839782715,4,0,5
1.4100005626678467,10,5,16
1.641162633895874,17,14,32
1.2068555355072021,7,5,13
1.192845106124878,3,3,7
0.9656846523284912,5,3,9
0.8425960540771484,1,0,2
0.9696884155273438,3,1,5
1.0247082710266113,2,0,3
1.0247251987457275,2,1,4
1.1077847480773926,8,3,12
0.9376654624938965,2,0,3
0.9896845817565918,4,0,5
1.0987608432769775,3,1,5
0.8465995788574219,1,1,3
0.9096450805664062,4,2,7
1.0057132244110107,3,3,7
0.9496550559997559,1,0,2
0.8385953903198242,2,0,3
0.9536771774291992,1,0,2
0.9796764850616455,4,2,7
1.532085657119751,9,8,18
1.7822644710540771,3,0,4
1.0477445125579834,1,0,2
0.9957060813903809,1,1,3
1.0757637023925781,7,4,12
0.9686877727508545,3,1,5
1.7642505168914795,4,4,9
1.04974365234375,8,1,10
