runtime,number_of_splits,number_of_backtracks,number_of_simplifications
0.9720680713653564,0,0,1
1.0240888595581055,0,0,1
2.988190174102783,34,32,67
1.0160698890686035,0,0,1
1.4881036281585693,10,10,21
1.300072431564331,4,2,7
1.0440723896026611,3,1,5
1.976142168045044,11,10,22
1.0120885372161865,0,0,1
0.9600470066070557,0,0,1
2.8641977310180664,42,41,84
1.172079086303711,5,4,10
0.9840683937072754,0,0,1
1.092094898223877,3,1,5
0.9600653648376465,1,0,2
0.9680483341217041,1,0,2
1.1040761470794678,2,1,4
1.8761303424835205,12,11,24
0.9520678520202637,0,0,1
1.196063756942749,5,4,10
2.12416672706604,16,15,32
1.0680758953094482,0,0,1
1.0200700759887695,0,0,1
1.0320708751678467,0,0,1
1.260087251663208,7,5,13
0.9640860557556152,0,0,1
1.0400707721710205,2,2,5
0.9680485725402832,0,0,1
1.036072015762329,2,0,3
1.0560545921325684,2,0,3
0.9560835361480713,1,1,3
0.9433677196502686,1,0,2
0.9400649070739746,1,1,3
0.9800677299499512,3,2,6
0.9720666408538818,0,0,1
0.9640662670135498,3,1,5
1.4761216640472412,11,9,21
1.772122859954834,13,9,23
1.3960940837860107,9,6,16
0.9680485725402832,0,0,1
1.0680739879608154,0,0,1
1.4280989170074463,9,7,17
1.032052993774414,0,0,1
0.9480850696563721,4,2,7
1.2480669021606445,6,6,13
1.1680617332458496,2,0,3
1.7591915130615234,9,6,16
1.0760560035705566,3,1,5
1.0960755348205566,4,2,7
1.0120775699615479,0,0,1
1.4911158084869385,10,9,20
1.0880751609802246,3,3,7
1.227351188659668,1,0,2
1.1693785190582275,3,1,5
3.080213785171509,30,29,60
1.3720953464508057,8,7,16
1.0080697536468506,0,0,1
1.0360524654388428,0,0,1
1.0120518207550049,2,0,3
1.2720870971679688,4,2,7
0.9720673561096191,0,0,1
1.0160691738128662,0,0,1
1.0440905094146729,1,0,2
0.9550011157989502,0,0,1
0.9960682392120361,2,2,5
1.0640757083892822,2,0,3
1.0840935707092285,0,0,1
1.3320915699005127,10,9,20
1.1280572414398193,7,6,14
0.9480845928192139,1,0,2
1.296088695526123,8,7,16
0.991342306137085,0,0,1
1.3201100826263428,9,9,19
2.4561715126037598,22,22,45
0.9280617237091064,0,0,1
1.0400710105895996,2,1,4
0.9560654163360596,0,0,1
1.3320932388305664,7,6,14
0.9782342910766602,3,1,5
0.9480655193328857,0,0,1
1.0160889625549316,0,0,1
0.9960501194000244,2,2,5
1.5800905227661133,9,9,19
1.2640857696533203,6,5,12
1.6841163635253906,15,12,28
0.991323709487915,3,1,5
1.02406907081604,0,0,1
1.0480732917785645,0,0,1
1.220102071762085,5,4,10
1.0080680847167969,1,1,3
1.9961187839508057,13,11,25
0.8880612850189209,0,0,1
1.5400893688201904,10,9,20
0.9560656547546387,1,0,2
1.1080584526062012,5,4,10
0.9600679874420166,0,0,1
0.9600486755371094,0,0,1
1.628093957901001,23,21,45
2.724207639694214,27,24,52
1.024071455001831,2,1,4
1.3960974216461182,7,6,14
1.2240843772888184,5,3,9
0.9720673561096191,0,0,1
1.0320863723754883,1,0,2
0.9040443897247314,0,0,1
1.4841029644012451,8,7,16
1.0640549659729004,4,1,6
1.5241057872772217,9,8,18
1.2200839519500732,9,7,17
0.9960687160491943,0,0,1
0.9560463428497314,3,1,5
1.4923412799835205,2,2,5
1.2062082290649414,1,0,2
1.0440707206726074,2,0,3
1.008068561553955,0,0,1
2.128146171569824,24,22,47
1.1120765209197998,5,3,9
1.0276710987091064,0,0,1
1.2761061191558838,8,8,17
1.8201262950897217,15,12,28
1.5640895366668701,9,6,16
1.7201182842254639,19,17,37
1.0120704174041748,2,1,4
1.0680735111236572,1,0,2
1.0349690914154053,0,0,1
1.2091431617736816,3,2,6
1.688117504119873,6,5,12
2.010429620742798,12,12,25
0.9240639209747314,0,0,1
1.0040504932403564,1,0,2
1.036074161529541,8,5,14
1.1761879920959473,1,1,3
0.8960616588592529,0,0,1
0.9800481796264648,1,0,2
0.9880683422088623,0,0,1
1.0000712871551514,2,1,4
1.0600736141204834,2,2,5
1.7161004543304443,10,9,20
1.7921431064605713,11,9,21
0.9720859527587891,3,2,6
1.1440799236297607,1,1,3
0.9440841674804688,0,0,1
1.1062865257263184,3,2,6
1.1800627708435059,6,6,13
1.6961174011230469,17,15,33
1.1640808582305908,3,2,6
1.0200691223144531,3,0,4
0.9520664215087891,0,0,1
0.9840686321258545,2,1,4
1.1280784606933594,6,4,11
0.9953250885009766,3,1,5
0.9360635280609131,0,0,1
1.1560802459716797,5,3,9
2.004140853881836,20,20,41
1.6001110076904297,14,13,28
1.061156988143921,0,0,1
1.0040693283081055,0,0,1
1.0393831729888916,2,1,4
1.3761141300201416,14,14,29
1.8641300201416016,17,15,33
1.9203119277954102,14,13,28
1.8961503505706787,19,18,38
1.0146219730377197,0,0,1
4.119187116622925,49,45,95
1.805558443069458,5,1,7
1.1160767078399658,2,2,5
0.9120633602142334,1,0,2
1.1840825080871582,7,4,12
1.2652630805969238,7,7,15
1.089106559753418,4,3,8
0.976067304611206,0,0,1
1.0160694122314453,1,0,2
0.8640594482421875,0,0,1
1.304090976715088,7,5,13
1.056091070175171,3,1,5
1.0160694122314453,2,1,4
1.1640625,6,4,11
1.3360931873321533,7,5,13
1.2571744918823242,4,3,8
1.0320916175842285,0,0,1
1.1360599994659424,4,2,7
1.040090560913086,0,0,1
0.9880883693695068,0,0,1
0.9880876541137695,3,3,7
1.0720722675323486,0,0,1
1.0440716743469238,2,0,3
1.3320918083190918,4,1,6
1.0313446521759033,0,0,1
1.0440716743469238,0,0,1
1.0240695476531982,1,1,3
1.0320696830749512,3,2,6
1.0000505447387695,0,0,1
0.9640669822692871,0,0,1
0.9640476703643799,1,1,3
1.056053876876831,3,3,7
0.9720478057861328,3,2,6
1.0229663848876953,0,0,1
1.0560736656188965,2,2,5
1.0320713520050049,0,0,1
1.0440728664398193,2,1,4
1.376093864440918,7,5,13
0.9280829429626465,0,0,1
1.508086919784546,14,13,28
1.104475736618042,3,1,5
0.9400842189788818,0,0,1
1.060053825378418,3,2,6
1.468101978302002,13,8,22
1.0000691413879395,5,4,10
1.2320849895477295,9,7,17
1.2000842094421387,4,3,8
1.0160706043243408,1,0,2
0.9960880279541016,1,1,3
1.2880723476409912,6,4,11
1.0800745487213135,2,2,5
0.9760863780975342,0,0,1
1.061152696609497,2,1,4
0.9800481796264648,0,0,1
0.8960609436035156,1,0,2
0.9840669631958008,0,0,1
1.1960654258728027,5,4,10
0.956066370010376,0,0,1
1.0240705013275146,0,0,1
0.9240448474884033,0,0,1
1.1120591163635254,3,3,7
1.036072015762329,3,2,6
1.5041217803955078,11,10,22
1.1680805683135986,5,4,10
1.0360901355743408,0,0,1
1.9521536827087402,21,20,42
1.904132604598999,18,17,36
1.1699039936065674,6,4,11
2.5121731758117676,21,21,43
1.1840825080871582,3,2,6
1.1000566482543945,1,1,3
1.0640742778778076,1,0,2
1.5881102085113525,9,7,17
1.0473368167877197,0,0,1
1.4800832271575928,7,6,14
2.72016978263855,27,22,50
0.9760663509368896,0,0,1
1.1320586204528809,3,2,6
0.9640474319458008,3,1,5
0.9200639724731445,2,2,5
1.674607515335083,15,14,30
1.7681419849395752,20,17,38
0.9000813961029053,0,0,1
0.9880683422088623,5,3,9
1.0360536575317383,4,3,8
1.2000644207000732,6,4,11
0.8760592937469482,0,0,1
0.9219217300415039,1,0,2
0.8473515510559082,1,1,3
1.256087303161621,8,7,16
1.128077745437622,5,4,10
1.4824519157409668,12,9,22
0.9720673561096191,1,0,2
0.9160633087158203,1,0,2
1.9401350021362305,24,22,47
1.0342271327972412,7,5,13
1.0360534191131592,4,3,8
1.9281513690948486,17,17,35
0.9480648040771484,1,1,3
3.9122517108917236,41,36,78
1.0600736141204834,3,2,6
0.9360606670379639,2,1,4
1.3880970478057861,13,10,24
0.8560764789581299,0,0,1
1.0280694961547852,3,2,6
0.9000594615936279,2,1,4
0.9800686836242676,2,1,4
0.9560670852661133,0,0,1
1.4280998706817627,13,11,25
0.8760595321655273,1,1,3
0.9400641918182373,1,0,2
0.8680591583251953,1,0,2
1.0320713520050049,0,0,1
0.9833219051361084,3,3,7
0.8880610466003418,0,0,1
0.9360642433166504,0,0,1
1.0080702304840088,5,4,10
1.6040923595428467,8,7,16
1.3080899715423584,8,5,14
1.0920741558074951,3,1,5
1.1000759601593018,4,2,7
1.0160701274871826,3,1,5
1.216083288192749,4,4,9
0.9760665893554688,3,2,6
1.0160698890686035,1,0,2
0.9840686321258545,0,0,1
1.1800811290740967,3,1,5
5.4680681228637695,114,111,226
0.9600656032562256,0,0,1
1.2174506187438965,3,2,6
1.5341465473175049,9,7,17
1.1800808906555176,3,2,6
1.0440716743469238,3,3,7
1.621065378189087,21,18,40
0.9613680839538574,2,0,3
1.0960748195648193,4,4,9
1.0520529747009277,5,3,9
0.8240573406219482,0,0,1
1.040052890777588,3,1,5
1.0160889625549316,1,1,3
1.2960903644561768,7,6,14
1.0400738716125488,6,5,12
2.380182981491089,22,21,44
1.0480921268463135,4,3,8
0.9960880279541016,0,0,1
1.076073169708252,6,6,13
0.9640662670135498,1,0,2
0.9320828914642334,2,2,5
2.620164394378662,29,29,59
0.99208664894104,3,0,4
0.900061845779419,2,1,4
1.0418782234191895,3,3,7
0.9720475673675537,4,2,7
1.3080899715423584,4,4,9
1.4601013660430908,14,13,28
0.9240632057189941,0,0,1
2.43216872215271,33,32,66
1.3189690113067627,6,4,11
1.263362169265747,4,2,7
1.0040688514709473,2,1,4
1.4641203880310059,8,7,16
1.052072286605835,1,0,2
1.0480730533599854,4,2,7
1.044072151184082,5,3,9
1.3361105918884277,6,5,12
0.9822201728820801,0,0,1
1.36409330368042,11,11,23
1.0600736141204834,1,0,2
0.8560588359832764,0,0,1
1.0320696830749512,2,2,5
6.974674463272095,108,106,215
1.0680549144744873,4,2,7
1.0720739364624023,4,2,7
0.9120442867279053,0,0,1
1.2720885276794434,7,6,14
1.1400971412658691,11,10,22
1.0600550174713135,0,0,1
0.9600472450256348,0,0,1
2.2441558837890625,21,19,41
0.8640584945678711,1,0,2
1.2160840034484863,4,3,8
1.276087760925293,5,2,8
0.9600667953491211,3,2,6
1.044072151184082,3,1,5
1.0120508670806885,0,0,1
1.0200679302215576,2,1,4
3.396235942840576,27,27,55
0.9480655193328857,0,0,1
0.8960440158843994,0,0,1
2.492154836654663,24,22,47
2.374223470687866,23,23,47
0.9360649585723877,0,0,1
1.1113524436950684,4,3,8
1.0360515117645264,1,0,2
1.0492582321166992,5,2,8
1.0880749225616455,2,1,4
0.9400839805603027,0,0,1
1.1000761985778809,2,1,4
0.9040813446044922,0,0,1
0.9000802040100098,0,0,1
1.0360710620880127,0,0,1
1.2309648990631104,10,9,20
0.980067253112793,0,0,1
1.6761176586151123,11,8,20
1.0800721645355225,3,1,5
1.0160510540008545,3,3,7
0.928046464920044,2,1,4
1.0800559520721436,3,1,5
1.303344488143921,6,3,10
1.0840561389923096,3,3,7
1.0800561904907227,2,2,5
0.9120807647705078,1,1,3
0.9200625419616699,1,0,2
1.188063383102417,8,8,17
1.0600535869598389,1,0,2
0.9960684776306152,2,1,4
1.0360722541809082,2,1,4
1.0600738525390625,1,0,2
0.9920516014099121,1,0,2
1.0800752639770508,4,2,7
1.1353702545166016,4,2,7
0.931337833404541,1,1,3
1.0280537605285645,4,3,8
1.0640740394592285,2,2,5
1.5400886535644531,8,7,16
0.9240455627441406,2,1,4
1.7441017627716064,15,15,31
0.9760665893554688,1,0,2
0.9560844898223877,4,1,6
0.8640403747558594,1,0,2
0.9560480117797852,1,0,2
1.1520795822143555,3,1,5
1.4382643699645996,12,12,25
0.9840676784515381,4,2,7
0.8400568962097168,0,0,1
0.9720842838287354,0,0,1
0.8986084461212158,0,0,1
0.9349641799926758,0,0,1
1.7761220932006836,8,8,17
0.8840610980987549,0,0,1
1.5161058902740479,15,14,30
1.028071403503418,4,1,6
0.9600675106048584,2,2,5
1.2600867748260498,7,5,13
0.9785792827606201,2,1,4
0.888042688369751,0,0,1
1.1720812320709229,3,1,5
1.8561298847198486,21,19,41
0.9440650939941406,2,1,4
0.916062593460083,1,0,2
1.0120701789855957,2,2,5
1.3237202167510986,5,4,10
0.8789570331573486,0,0,1
1.4841029644012451,13,12,26
1.1272361278533936,4,4,9
2.5397865772247314,23,22,46
1.1120579242706299,5,5,11
0.9800684452056885,0,0,1
1.0200896263122559,4,2,7
0.9400641918182373,1,0,2
0.9920699596405029,3,0,4
1.166963815689087,6,3,10
0.9440662860870361,2,0,3
1.432100772857666,11,10,22
1.1040782928466797,3,2,6
1.3400936126708984,9,6,16
1.2753446102142334,7,5,13
4.104286432266235,35,35,71
0.8600594997406006,0,0,1
1.492102861404419,8,6,15
1.2120826244354248,8,7,16
1.03607177734375,2,0,3
0.9480664730072021,0,0,1
1.2360849380493164,7,4,12
1.03607177734375,5,1,7
1.0360710620880127,3,1,5
0.886939525604248,0,0,1
0.8840603828430176,1,0,2
1.2480864524841309,5,4,10
0.9280645847320557,2,0,3
0.9360642433166504,2,0,3
1.3680944442749023,9,7,17
1.3600943088531494,8,7,16
1.0600733757019043,1,1,3
1.030970573425293,3,2,6
1.1840636730194092,5,3,9
0.9560859203338623,2,2,5
1.4521005153656006,10,9,20
1.7441396713256836,13,13,27
0.9840676784515381,0,0,1
1.6961164474487305,12,11,24
1.4240796566009521,12,10,23
1.1760826110839844,3,1,5
1.0360896587371826,2,2,5
1.0760746002197266,2,1,4
1.2560861110687256,7,5,13
0.9240450859069824,0,0,1
1.2240850925445557,5,4,10
0.9393208026885986,0,0,1
1.0640742778778076,7,5,13
0.9080617427825928,0,0,1
1.0240705013275146,2,1,4
0.9960682392120361,1,0,2
0.9720466136932373,1,0,2
1.0560712814331055,5,3,9
0.872061014175415,0,0,1
1.5481066703796387,14,14,29
1.2320842742919922,8,7,16
0.8760604858398438,1,1,3
1.0120716094970703,3,2,6
0.974982738494873,4,2,7
0.9033737182617188,1,0,2
1.0320909023284912,3,2,6
1.2560875415802002,9,8,18
0.9080626964569092,1,1,3
1.0360710620880127,4,1,6
1.2120842933654785,5,5,11
0.9320640563964844,2,1,4
0.9360461235046387,0,0,1
0.9193375110626221,0,0,1
0.9080445766448975,0,0,1
0.9840691089630127,1,0,2
0.9560656547546387,2,2,5
2.508174419403076,26,25,52
2.5714330673217773,21,19,41
1.0702271461486816,2,1,4
0.9000599384307861,2,1,4
0.948066234588623,0,0,1
1.4641027450561523,17,15,33
2.8962008953094482,30,29,60
0.9240655899047852,0,0,1
5.530893087387085,61,59,121
1.024071455001831,0,0,1
1.0480709075927734,3,0,4
3.1922214031219482,36,34,71
1.0360512733459473,3,2,6
1.0600740909576416,3,1,5
1.2438018321990967,3,0,4
1.6961181163787842,10,10,21
1.176081895828247,7,6,14
0.996049165725708,0,0,1
2.397181749343872,23,21,45
1.000068187713623,4,4,9
1.0560729503631592,2,1,4
0.9880867004394531,4,3,8
0.9240639209747314,1,0,2
1.0480716228485107,6,4,11
0.9800488948822021,1,0,2
0.8880434036254883,1,1,3
1.2160847187042236,10,9,20
0.9920682907104492,2,2,5
3.020190715789795,36,33,70
1.1629588603973389,3,2,6
0.9880499839782715,0,0,1
1.1440818309783936,4,2,7
0.964066743850708,1,0,2
0.992088794708252,2,1,4
1.0280711650848389,0,0,1
0.9360642433166504,0,0,1
1.1400599479675293,4,2,7
1.0869739055633545,4,3,8
1.1360783576965332,3,1,5
3.5002427101135254,35,32,68
2.068124532699585,30,27,58
0.9040439128875732,1,0,2
2.0761635303497314,16,14,31
1.12007737159729,5,3,9
1.1760995388031006,8,7,16
1.0840752124786377,2,1,4
1.7321395874023438,14,9,24
2.3241419792175293,20,20,41
1.3029756546020508,7,6,14
2.1081457138061523,21,19,41
1.1680805683135986,5,3,9
0.9160628318786621,0,0,1
1.1000747680664062,2,1,4
1.1280784606933594,6,5,12
1.500103235244751,9,8,18
1.1360793113708496,2,1,4
1.1080951690673828,4,2,7
1.6041111946105957,11,11,23
0.9909985065460205,3,2,6
1.6601150035858154,13,12,26
0.9240832328796387,0,0,1
0.9000818729400635,1,0,2
0.8480606079101562,1,0,2
0.9160633087158203,0,0,1
0.892061710357666,4,1,6
1.0440897941589355,5,3,9
1.0233240127563477,4,4,9
0.951357364654541,6,5,12
1.1480612754821777,9,7,17
0.904045581817627,0,0,1
1.1200778484344482,0,0,1
0.8840606212615967,2,2,5
0.800055742263794,0,0,1
1.0480890274047852,5,1,7
1.4240984916687012,9,7,17
1.5906052589416504,14,13,28
1.1120569705963135,5,4,10
0.8960616588592529,1,0,2
1.804107904434204,16,16,33
0.908062219619751,2,0,3
1.1120784282684326,6,4,11
1.7481215000152588,16,16,33
0.9153547286987305,3,3,7
0.9320673942565918,1,0,2
0.868060827255249,1,0,2
1.4921047687530518,17,15,33
1.2160844802856445,5,5,11
1.0600528717041016,4,3,8
0.9800870418548584,2,2,5
0.8920602798461914,1,0,2
1.00919771194458,1,1,3
1.0440526008605957,4,2,7
1.5520899295806885,15,15,31
0.996086597442627,3,2,6
0.8960621356964111,4,1,6
0.8360388278961182,0,0,1
1.112076759338379,5,4,10
1.2320842742919922,10,8,19
1.0062448978424072,5,3,9
1.0680739879608154,3,2,6
1.0520730018615723,4,3,8
1.384096384048462,9,8,18
2.39216685295105,18,16,35
1.4811968803405762,11,9,21
1.044072151184082,3,2,6
1.0160698890686035,1,0,2
2.5881805419921875,37,32,70
0.8960616588592529,0,0,1
1.644113540649414,13,10,24
1.0943403244018555,7,4,12
1.144078254699707,5,3,9
1.072073221206665,7,5,13
1.10005784034729,5,3,9
1.152097225189209,3,3,7
1.0480895042419434,5,4,10
1.5881099700927734,8,8,17
7.024468660354614,83,83,167
1.3000907897949219,11,9,21
1.7481024265289307,18,14,33
0.9200639724731445,2,1,4
1.0000691413879395,1,0,2
0.908043622970581,0,0,1
0.9440672397613525,2,1,4
1.1400606632232666,4,2,7
1.3640947341918945,13,11,25
1.1069579124450684,6,3,10
0.9360842704772949,0,0,1
1.7761039733886719,18,13,32
0.944084644317627,0,0,1
2.944183826446533,34,32,67
1.3400721549987793,12,9,22
0.852057695388794,1,0,2
1.476102352142334,11,10,22
1.6081135272979736,13,11,25
1.0080702304840088,1,1,3
1.5641086101531982,13,13,27
2.5354018211364746,27,26,54
1.0449182987213135,3,1,5
1.3280904293060303,13,12,26
1.0473313331604004,4,1,6
1.120058298110962,6,6,13
1.524106502532959,13,11,25
1.2920897006988525,3,2,6
1.3320953845977783,10,9,20
0.884061336517334,0,0,1
0.9120628833770752,0,0,1
0.9240825176239014,4,2,7
0.8440585136413574,0,0,1
1.654287576675415,15,13,29
6.352423191070557,80,78,159
1.1720805168151855,9,9,19
0.8960425853729248,0,0,1
1.084075689315796,6,3,10
1.0040504932403564,4,3,8
1.3280742168426514,5,4,10
1.0520720481872559,6,4,11
1.0160510540008545,3,2,6
1.1360583305358887,9,6,16
1.4720842838287354,15,15,31
1.0033268928527832,1,1,3
1.128096103668213,7,5,13
1.59613037109375,19,18,38
1.8081066608428955,16,13,30
1.0400912761688232,3,1,5
1.6481139659881592,13,11,25
2.171048164367676,25,23,49
0.9433224201202393,0,0,1
0.8840603828430176,0,0,1
0.8720607757568359,0,0,1
0.9080438613891602,0,0,1
0.9920692443847656,2,1,4
1.488084077835083,12,10,23
0.936065673828125,2,1,4
1.1440603733062744,4,3,8
1.5502424240112305,17,15,33
1.156102180480957,6,6,13
1.2280864715576172,6,5,12
1.1360783576965332,5,4,10
1.4841043949127197,14,13,28
1.0261108875274658,0,0,1
0.9840683937072754,3,2,6
1.8746757507324219,13,11,25
1.1960844993591309,6,4,11
0.9972312450408936,1,0,2
0.8200559616088867,0,0,1
1.1320602893829346,7,7,15
0.9000630378723145,2,1,4
0.8960814476013184,0,0,1
2.280158281326294,18,17,36
0.8720602989196777,0,0,1
1.032052993774414,4,4,9
0.9680848121643066,0,0,1
1.0120885372161865,2,1,4
0.9040629863739014,1,0,2
0.9880673885345459,4,3,8
1.864109992980957,23,20,44
1.2440850734710693,7,5,13
1.2080650329589844,7,5,13
1.2200837135314941,7,6,14
0.9800693988800049,5,4,10
1.000068187713623,3,2,6
0.9480464458465576,0,0,1
1.0840568542480469,1,1,3
0.9480466842651367,3,3,7
1.2561063766479492,5,5,11
0.9440650939941406,4,3,8
0.9560854434967041,2,2,5
1.172062873840332,9,8,18
1.1313536167144775,7,6,14
0.9240639209747314,1,0,2
1.856109380722046,12,11,24
1.1160788536071777,4,4,9
1.5521068572998047,16,15,32
1.0120701789855957,4,4,9
0.9440457820892334,1,0,2
1.0600712299346924,3,2,6
1.0840938091278076,6,4,11
1.312089443206787,7,6,14
2.444169759750366,23,21,45
0.8680598735809326,1,0,2
1.0440919399261475,3,1,5
1.0320727825164795,3,2,6
0.8360776901245117,1,0,2
0.9440641403198242,1,0,2
1.0240719318389893,5,5,11
1.5361077785491943,13,11,25
1.0320711135864258,3,1,5
1.044074535369873,2,1,4
1.9372286796569824,14,13,28
1.2320857048034668,8,6,15
0.8240566253662109,2,0,3
0.9680850505828857,1,0,2
1.0480539798736572,3,2,6
1.8852980136871338,26,25,52
1.5641086101531982,11,9,21
0.8360579013824463,1,1,3
0.916083812713623,1,0,2
0.8360590934753418,0,0,1
0.8360562324523926,1,0,2
0.980067253112793,1,0,2
0.9120633602142334,0,0,1
1.3080899715423584,11,9,21
0.960085391998291,3,2,6
1.456101417541504,10,9,20
0.8520779609680176,1,0,2
1.3760766983032227,11,10,22
1.0000696182250977,4,3,8
0.9080643653869629,1,1,3
1.6677639484405518,23,22,46
2.783071517944336,32,29,62
1.1720621585845947,8,8,17
0.8840610980987549,0,0,1
1.0200700759887695,1,0,2
0.9560861587524414,1,0,2
1.059086799621582,5,2,8
2.298687696456909,23,20,44
1.3200910091400146,8,7,16
1.3880963325500488,8,4,13
1.8281261920928955,14,10,25
0.944063663482666,2,0,3
2.144148349761963,31,29,61
1.20259428024292,9,8,18
1.5600874423980713,21,21,43
1.0391120910644531,3,1,5
0.9280457496643066,4,2,7
0.9600653648376465,3,2,6
1.392078161239624,9,8,18
1.0800743103027344,5,3,9
1.5401062965393066,14,12,27
0.8280572891235352,0,0,1
1.012070894241333,3,3,7
0.9320638179779053,0,0,1
1.0680756568908691,3,1,5
1.0193252563476562,5,4,10
2.269252300262451,21,20,42
1.0160701274871826,2,1,4
2.6801652908325195,22,20,43
1.8913211822509766,17,15,33
0.8269369602203369,1,1,3
0.8960609436035156,2,0,3
1.0080692768096924,5,3,9
1.4968225955963135,16,14,31
0.9582216739654541,1,1,3
1.3921148777008057,17,16,34
2.044161796569824,25,24,50
1.2593438625335693,9,9,19
2.060143232345581,28,25,54
1.844146490097046,26,25,52
