runtime,number_of_splits,number_of_backtracks,number_of_simplifications
52.967562437057495,312,280,593
3.030148983001709,25,2,28
6.515620470046997,56,49,106
20.385457277297974,141,133,275
75.2893922328949,545,535,1081
20.352433681488037,147,134,282
8.785228490829468,56,41,98
5.04055643081665,41,18,60
8.276869058609009,36,8,45
1.2318735122680664,6,3,10
20.82178497314453,131,124,256
28.4111487865448,202,200,403
14.930588245391846,107,103,211
77.3348240852356,577,556,1134
8.770201206207275,68,57,126
10.45641541481018,58,53,112
3.5295028686523438,28,28,57
85.33651781082153,552,537,1090
23.339552402496338,168,158,327
8.275868892669678,56,37,94
13.801788568496704,100,85,186
3.0221424102783203,30,28,59
2.446735382080078,20,11,32
14.328160762786865,102,93,196
22.86521577835083,121,109,231
3.1942663192749023,28,13,42
101.10168313980103,604,594,1199
10.115174055099487,82,46,129
3.558523654937744,35,30,66
11.3160240650177,93,92,186
262.492148399353,1710,1687,3398
4.433144569396973,44,38,83
3.704627275466919,38,19,58
3.491475820541382,28,11,40
7.592384099960327,61,54,116
1.801276683807373,15,8,24
28.562255859375,214,191,406
39.88128304481506,261,246,508
66.9794991016388,376,371,748
8.159804821014404,50,32,83
1.2879140377044678,10,7,18
10.834665060043335,86,76,163
5.330801010131836,39,22,62
22.456905841827393,126,100,227
3.155238389968872,24,18,43
3.340350389480591,33,29,63
26.20858597755432,155,135,291
3.0451595783233643,35,25,61
7.097032070159912,53,50,104
7.381234407424927,62,53,116
90.58724045753479,592,578,1171
9.15949559211731,87,72,160
10.751625299453735,108,91,200
71.01235818862915,446,429,876
2.369662284851074,19,11,31
2.7949821949005127,24,12,37
5.418842554092407,39,28,68
7.753500699996948,58,46,105
4.305052995681763,35,25,61
2.7969837188720703,23,11,35
6.187387704849243,46,24,71
7.194096803665161,58,33,92
14.602337837219238,74,46,121
24.67449641227722,159,153,313
37.69673299789429,237,217,455
1.8142857551574707,15,0,16
8.760213136672974,64,57,122
11.707300186157227,78,68,147
47.4076201915741,283,270,554
24.865633726119995,88,59,148
3.901766300201416,29,2,32
18.769309759140015,88,76,165
3.880751132965088,30,19,50
44.75273585319519,291,274,566
15.119722366333008,102,79,182
1.277906894683838,7,0,8
10.274285316467285,104,99,204
37.88788676261902,335,329,665
81.4877679347992,461,452,914
2.917067766189575,26,16,43
21.293100118637085,154,132,287
23.145413637161255,161,146,308
2.1155006885528564,18,5,24
9.921018600463867,74,47,122
5.377813816070557,40,38,79
48.01204967498779,312,283,596
5.225706338882446,42,34,77
2.6078310012817383,25,22,48
4.131929397583008,33,26,60
1.3089265823364258,7,5,13
3.669602394104004,30,18,49
55.62944936752319,444,436,881
4.221993923187256,35,23,59
5.1005988121032715,39,20,60
22.268773794174194,131,107,239
14.247121810913086,81,44,126
22.4219012260437,197,190,388
2.697913408279419,25,23,49
2.06246280670166,18,14,33
5.02458119392395,42,29,72
43.8921263217926,260,246,507
11.99852705001831,90,75,166
3.6425821781158447,26,22,49
4.239006757736206,21,17,39
140.50061798095703,755,747,1503
1.3679699897766113,10,8,19
2.841003656387329,28,26,55
2.5368173122406006,25,6,32
22.128674507141113,156,136,293
51.185298442840576,332,331,664
2.0724875926971436,22,14,37
44.694695711135864,205,199,405
4.48918342590332,41,33,75
3.443422794342041,30,27,58
19.46280336380005,137,122,260
12.26669979095459,62,48,111
2.8189804553985596,23,14,38
3.627591609954834,21,13,35
10.442405462265015,75,62,138
9.767926692962646,67,60,128
9.533779859542847,83,77,161
19.831063985824585,155,139,295
7.979677200317383,35,0,36
6.692746639251709,61,57,119
17.084115982055664,149,141,291
23.948983669281006,161,140,302
42.87540531158447,294,291,586
49.73424935340881,388,384,773
92.31746768951416,509,492,1002
41.552467584609985,195,190,386
1.9263677597045898,11,0,12
4.1039111614227295,30,18,49
8.058715343475342,62,57,120
9.710885524749756,71,69,141
45.399197578430176,186,180,367
130.2013339996338,842,821,1664
64.81498408317566,327,311,639
13.287423133850098,85,71,157
10.076144933700562,51,48,100
8.796238660812378,38,11,50
118.25886416435242,813,799,1613
3.715634822845459,24,13,38
3.7306478023529053,27,17,45
2.3426804542541504,17,17,35
24.39830207824707,184,174,359
109.02231407165527,512,485,998
16.424646139144897,105,83,189
3.7666704654693604,26,23,50
4.169957160949707,27,12,40
4.841432571411133,35,24,60
7.878587245941162,65,60,126
9.723894357681274,76,75,152
5.600954532623291,37,13,51
42.978479862213135,195,173,369
5.193683862686157,26,0,27
33.31662654876709,190,165,356
3.8537328243255615,28,0,29
43.51463603973389,228,192,421
4.692328214645386,23,16,40
7.646422386169434,48,35,84
22.993306159973145,79,72,152
1.600501298904419,4,3,8
2.9589295387268066,10,7,18
19.299240350723267,55,34,90
3.2914934158325195,19,1,21
19.41431736946106,101,85,187
1.2181260585784912,2,2,5
5.101500749588013,23,13,37
7.818929433822632,30,19,50
7.724804162979126,41,25,67
26.200404405593872,127,113,241
54.61337852478027,215,203,419
29.812020301818848,166,151,318
81.43493914604187,212,180,393
8.948346614837646,18,6,25
89.61164474487305,301,244,546
19.91031527519226,85,59,145
5.1695334911346436,35,14,50
17.589313745498657,126,115,242
19.77263045310974,98,73,172
21.771525144577026,132,125,258
90.63553357124329,502,470,973
21.942674160003662,170,165,336
3.236220359802246,26,17,44
3.488239288330078,25,22,48
19.452205896377563,161,139,301
24.69446611404419,188,171,360
2.336158275604248,18,18,37
6.673697471618652,42,17,60
27.044917345046997,213,203,417
10.595792531967163,59,24,84
1.2000818252563477,6,3,10
13.452916860580444,94,82,177
24.797690391540527,170,165,336
21.783177137374878,151,145,297
8.865683317184448,50,33,84
3.962308883666992,29,26,56
29.882036447525024,217,199,417
5.446408748626709,38,25,64
6.413031339645386,48,45,94
14.001954555511475,73,51,125
1.1800999641418457,3,3,7
35.70752739906311,174,147,322
18.763335466384888,160,148,309
4.29431414604187,31,7,39
21.51679015159607,160,142,303
9.567062854766846,74,64,139
3.7384378910064697,27,21,49
3.467487096786499,19,7,27
25.938849687576294,213,207,421
1.4681003093719482,9,2,12
8.406608819961548,71,52,124
1.6521294116973877,12,10,23
3.23246431350708,17,0,18
3.2802045345306396,27,27,55
50.5570182800293,296,275,572
146.38782787322998,836,820,1657
11.080734729766846,67,66,134
12.715826272964478,75,68,144
16.601478576660156,83,59,143
10.451831340789795,65,62,128
1.3800947666168213,6,4,11
3.5954208374023438,29,18,48
34.68749713897705,196,180,377
127.33648610115051,886,878,1765
10.276094675064087,70,66,137
11.31181287765503,53,43,97
9.577904462814331,63,46,110
48.25336503982544,299,287,587
11.409833431243896,72,62,135
2.1457934379577637,9,8,18
7.0400071144104,36,31,68
8.603739738464355,42,32,75
6.700339317321777,36,27,64
24.12762451171875,105,74,180
29.11609148979187,183,170,354
4.746617317199707,31,22,54
39.45076513290405,223,209,433
16.020129442214966,82,58,141
2.988203525543213,22,18,41
4.220284938812256,32,19,52
2.2162861824035645,15,7,23
47.72929286956787,340,329,670
8.782636404037476,41,30,72
9.068618535995483,76,65,142
3.5202407836914062,27,27,55
4.552328586578369,31,7,39
32.19600987434387,201,182,384
10.200019359588623,68,55,124
55.78140115737915,258,241,500
40.50072145462036,211,196,408
330.714528799057,1501,1494,2996
2.9050610065460205,20,11,32
12.921161651611328,45,18,64
159.27094960212708,669,655,1325
2.261603832244873,15,14,30
3.8627395629882812,27,24,52
15.400921821594238,83,60,144
6.2334206104278564,39,29,69
14.338168859481812,105,101,207
17.017067909240723,80,56,137
104.01576495170593,515,489,1005
10.57650113105774,52,29,82
47.62677335739136,293,287,581
68.68570899963379,391,373,765
2.25459885597229,11,1,13
506.7943949699402,2532,2512,5045
21.740418910980225,118,96,215
14.616365432739258,79,62,142
19.31770086288452,98,49,148
2.9390828609466553,14,12,27
9.383655309677124,55,54,110
13.829808950424194,71,46,118
53.72409963607788,268,249,518
103.05608224868774,426,416,843
26.85704731941223,192,170,363
6.128345727920532,41,34,76
3.180255174636841,24,19,44
8.728190660476685,72,49,122
5.737067699432373,51,46,98
3.621569871902466,15,6,22
5.626989364624023,40,39,80
52.41116714477539,293,281,575
21.237061023712158,136,128,265
7.1380627155303955,49,48,98
