runtime,number_of_splits,number_of_backtracks,number_of_simplifications
18.23695945739746,90,88,179
19.057542085647583,138,137,276
0.9116475582122803,0,0,1
20.667686939239502,162,161,324
1.0367369651794434,0,0,1
1.6291577816009521,6,5,12
1.0937774181365967,1,0,2
1.0277302265167236,0,0,1
1.9894144535064697,9,8,18
4.701322078704834,23,22,46
6.118349313735962,46,45,92
2.976097345352173,9,8,18
19.683987855911255,88,87,176
0.9987099170684814,0,0,1
1.0937778949737549,0,0,1
2.0284411907196045,6,4,11
1.7532451152801514,10,9,20
7.0249924659729,38,37,76
4.784383058547974,15,14,30
1.270902395248413,0,0,1
1.0107367038726807,0,0,1
1.0877737998962402,0,0,1
6.322492837905884,29,28,58
2.8610332012176514,12,11,24
1.0507466793060303,0,0,1
0.9897034168243408,0,0,1
1.0407397747039795,0,0,1
80.48519372940063,533,531,1065
219.24980330467224,1319,1316,2636
1.238896369934082,0,0,1
2.6979165077209473,16,15,32
0.9977090358734131,0,0,1
16.638824462890625,99,98,198
1.2889151573181152,0,0,1
2.547811269760132,4,3,8
1.5070703029632568,8,7,16
1.4220104217529297,3,2,6
1.236879825592041,0,0,1
1.308929443359375,3,2,6
2.13551664352417,6,5,12
1.526319980621338,3,2,6
39.764508962631226,267,266,534
37.58494305610657,181,179,361
2.0854814052581787,10,9,20
21.673733234405518,135,134,270
40.44574165344238,209,206,416
1.0107364654541016,0,0,1
13.30243468284607,80,78,159
6.551654100418091,45,44,90
23.763886213302612,163,160,324
2.0774762630462646,16,15,32
1.2178661823272705,1,0,2
2.152528762817383,13,12,26
6.415558338165283,40,39,80
1.0627546310424805,0,0,1
1.0757646560668945,0,0,1
2.3626790046691895,15,14,30
1.0967793464660645,0,0,1
3.0501668453216553,23,22,46
7.638428211212158,82,80,163
1.4810516834259033,3,2,6
52.22609519958496,331,329,661
3.1142125129699707,24,23,48
1.9373760223388672,9,7,17
0.9816970825195312,0,0,1
2.968109369277954,10,8,19
0.9556784629821777,0,0,1
2.390699625015259,12,10,23
18.732311010360718,128,127,256
0.9236564636230469,0,0,1
0.9887027740478516,0,0,1
9.637831449508667,82,81,164
7.448292970657349,73,72,146
18.56019139289856,104,103,208
1.1878266334533691,4,3,8
1.079768419265747,0,0,1
6.142365455627441,27,26,54
2.0124292373657227,3,2,6
2.461749315261841,5,4,10
0.9696881771087646,0,0,1
0.9676873683929443,0,0,1
1.0307326316833496,0,0,1
1.0367372035980225,0,0,1
6.395544767379761,41,39,81
1.0277297496795654,0,0,1
2.74495005607605,13,11,25
2.4977924823760986,6,5,12
1.0437407493591309,1,0,2
21.46125030517578,124,122,247
0.9756934642791748,0,0,1
0.9516763687133789,0,0,1
16.781924724578857,136,134,271
8.488050937652588,58,56,115
0.9917047023773193,0,0,1
11.687286376953125,65,63,129
1.2308745384216309,3,2,6
1.8192923069000244,10,9,20
3.339373826980591,10,9,20
4.969532251358032,13,12,26
0.9546778202056885,0,0,1
2.578834056854248,16,15,32
127.57165431976318,804,803,1608
1.0617544651031494,0,0,1
1.0197248458862305,0,0,1
1.076765775680542,0,0,1
8.625129222869873,62,60,123
0.9396677017211914,0,0,1
1.5701158046722412,6,5,12
0.9656863212585449,0,0,1
1.342954158782959,2,1,4
22.455958604812622,145,142,288
1.6501727104187012,8,6,15
2.529796838760376,20,19,40
3.0421626567840576,18,17,36
2.126511812210083,9,7,17
1.0247273445129395,0,0,1
1.4920594692230225,8,7,16
13.351506233215332,87,85,173
25.757286071777344,210,208,419
21.139022827148438,124,123,248
0.9746918678283691,0,0,1
1.1047852039337158,0,0,1
10.211255550384521,65,64,130
1.1498172283172607,0,0,1
1.3519604206085205,4,3,8
2.9311020374298096,12,10,23
4.269034147262573,18,17,36
43.92719602584839,269,267,537
1.6331603527069092,7,6,14
1.63215970993042,6,4,11
1.0327329635620117,0,0,1
8.224844694137573,43,41,85
1.5801219940185547,11,10,22
1.4530315399169922,5,3,9
4.124931335449219,32,31,64
43.184688091278076,289,287,577
3.101203680038452,17,15,33
1.0187244415283203,0,0,1
1.1558213233947754,0,0,1
3.5625319480895996,19,17,37
4.952519416809082,19,17,37
0.9756927490234375,0,0,1
1.012718915939331,0,0,1
1.8182921409606934,9,8,18
0.9766933917999268,0,0,1
2.526794672012329,13,12,26
3.2453067302703857,12,11,24
1.1037843227386475,0,0,1
3.535512685775757,13,12,26
4.903483867645264,45,44,90
2.1465260982513428,14,12,27
6.230426788330078,44,43,88
1.185842514038086,0,0,1
8.157795906066895,60,58,119
41.973827600479126,273,272,546
0.9857003688812256,0,0,1
19.455806732177734,125,124,250
0.9626858234405518,0,0,1
68.86033916473389,439,436,876
1.8162891864776611,15,15,31
0.9496748447418213,0,0,1
1.0187242031097412,0,0,1
6.1343772411346436,41,40,82
3.500487804412842,11,10,22
17.34644842147827,102,100,203
122.86131024360657,758,757,1516
3.3744161128997803,28,27,56
1.029731035232544,0,0,1
1.0397381782531738,0,0,1
9.790977001190186,66,64,131
2.3456668853759766,12,11,24
58.76475954055786,359,357,717
0.8826265335083008,0,0,1
5.307752847671509,25,23,49
1.242882251739502,7,7,15
1.7392356395721436,7,5,13
0.9566798210144043,0,0,1
0.9506757259368896,0,0,1
7.365216255187988,54,52,107
14.925605773925781,102,100,203
1.9974195957183838,11,10,22
28.37416386604309,220,218,439
18.43808364868164,141,139,281
1.0317332744598389,0,0,1
2.5638208389282227,25,24,50
0.9026408195495605,0,0,1
10.115187406539917,42,40,83
5.965238332748413,57,56,114
92.54676580429077,675,673,1349
2.2686119079589844,9,8,18
0.9937055110931396,0,0,1
1.2618966102600098,4,3,8
2.3616783618927,18,17,36
1.0707602500915527,3,2,6
3.187263250350952,26,25,52
0.9846987724304199,0,0,1
5.779106855392456,41,38,80
3.416409492492676,25,24,50
0.9666860103607178,0,0,1
3.89676833152771,20,19,40
33.71896147727966,201,200,402
17.762622594833374,98,96,195
2.54180645942688,9,7,17
1.2208669185638428,3,2,6
1.326941728591919,5,4,10
0.9706697463989258,0,0,1
3.4964663982391357,24,23,48
37.50867199897766,204,203,408
13.648699283599854,109,108,218
0.9376661777496338,0,0,1
1.5270824432373047,5,4,10
1.6691865921020508,5,4,10
9.641852617263794,54,51,106
0.8746206760406494,0,0,1
1.0977802276611328,3,2,6
0.9736728668212891,0,0,1
1.2168645858764648,3,2,6
2.441734790802002,20,19,40
20.152302265167236,129,128,258
1.6391639709472656,2,1,4
1.6151471138000488,10,8,19
23.3696072101593,129,128,258
0.9116485118865967,0,0,1
2.1535303592681885,9,8,18
1.4620575904846191,4,3,8
8.854291200637817,60,58,119
14.407238006591797,108,107,216
1.8433098793029785,10,9,20
0.9396491050720215,0,0,1
2.180530071258545,9,8,18
4.649303674697876,25,23,49
2.365699291229248,9,7,17
0.9406688213348389,0,0,1
1.8993496894836426,8,6,15
25.134860038757324,212,211,424
15.466009378433228,116,116,233
0.925656795501709,0,0,1
0.9676692485809326,0,0,1
2.9571194648742676,17,16,34
9.993101358413696,84,83,168
5.573980093002319,24,21,46
2.1645565032958984,4,3,8
6.818845748901367,48,47,96
0.9907221794128418,0,0,1
130.9790575504303,954,953,1908
55.814663887023926,290,289,580
1.5230824947357178,11,11,23
2.545809030532837,13,12,26
1.9924144744873047,6,5,12
1.5070717334747314,3,2,6
3.274326801300049,8,6,15
0.970689058303833,0,0,1
154.14652276039124,823,821,1645
0.8936467170715332,0,0,1
53.51302719116211,341,340,682
14.16504716873169,100,98,199
1.705230951309204,4,3,8
17.853687286376953,122,121,244
36.472917795181274,233,230,464
2.2575860023498535,12,11,24
1.0507452487945557,0,0,1
2.744950532913208,23,22,46
1.0597338676452637,0,0,1
1.0037131309509277,0,0,1
1.005713939666748,1,0,2
1.0707595348358154,0,0,1
6.2274253368377686,46,44,91
