runtime,number_of_splits,number_of_backtracks,number_of_simplifications
1.1708321571350098,0,0,1
1.0737626552581787,1,0,2
1.5961334705352783,8,6,15
1.0427594184875488,0,0,1
1.1007819175720215,3,0,4
1.1378064155578613,0,0,1
1.196831464767456,5,0,6
1.0627551078796387,2,0,3
1.022745132446289,0,0,1
1.1688306331634521,0,0,1
1.0157217979431152,2,1,4
1.1588044166564941,3,1,5
1.3289434909820557,3,3,7
1.271902322769165,5,0,6
1.0697600841522217,3,2,6
1.133805513381958,0,0,1
1.1378071308135986,0,0,1
1.1488163471221924,4,3,8
1.106785774230957,1,1,3
1.3499586582183838,3,3,7
1.0257115364074707,0,0,1
1.2989253997802734,3,2,6
1.1067864894866943,1,1,3
1.2408812046051025,1,0,2
1.0467443466186523,0,0,1
1.0447609424591064,0,0,1
1.5601093769073486,11,10,22
3.0011324882507324,24,18,43
1.1598241329193115,2,1,4
1.310913324356079,5,1,7
1.2128617763519287,4,1,6
1.0357534885406494,0,0,1
1.1598410606384277,2,1,4
0.9987101554870605,0,0,1
1.409001111984253,7,4,12
1.107787847518921,4,1,6
1.2428839206695557,3,3,7
1.0817863941192627,1,1,3
1.0817701816558838,0,0,1
0.9736926555633545,2,0,3
1.1678285598754883,1,0,2
1.0417397022247314,1,1,3
1.085770845413208,1,1,3
1.0727801322937012,0,0,1
1.6541748046875,10,9,20
1.1017835140228271,2,1,4
1.0517466068267822,0,0,1
1.1798207759857178,4,2,7
1.3619861602783203,6,4,11
1.3629693984985352,5,3,9
1.276888370513916,5,5,11
1.1127915382385254,1,0,2
1.0887722969055176,2,1,4
1.0347154140472412,0,0,1
1.1348061561584473,2,1,4
1.1548206806182861,1,0,2
1.1878433227539062,4,1,6
0.97969651222229,0,0,1
1.08176851272583,1,1,3
1.0767652988433838,4,1,6
1.2258713245391846,2,1,4
0.9496748447418213,0,0,1
1.0687596797943115,3,1,5
1.1177942752838135,0,0,1
1.0917761325836182,3,3,7
1.08176851272583,1,1,3
1.1137914657592773,2,1,4
1.2178654670715332,3,1,5
1.0597529411315918,1,1,3
1.483053207397461,3,3,7
1.0657577514648438,0,0,1
1.284912347793579,4,2,7
1.1638271808624268,3,3,7
1.2428839206695557,3,3,7
1.142812967300415,3,0,4
1.0907926559448242,2,1,4
1.0327341556549072,0,0,1
1.0327346324920654,1,0,2
1.1097893714904785,2,0,3
1.0517654418945312,3,0,4
1.03373384475708,0,0,1
1.101783037185669,2,1,4
1.116792917251587,1,0,2
1.4140040874481201,4,4,9
0.9977090358734131,0,0,1
1.0927765369415283,0,0,1
1.1488170623779297,2,0,3
1.2398803234100342,3,3,7
1.0847890377044678,1,1,3
1.0537488460540771,1,0,2
1.4860384464263916,7,5,13
1.0737628936767578,0,0,1
3.2413036823272705,33,33,67
1.2168638706207275,1,1,3
1.1898448467254639,1,1,3
1.0347347259521484,2,1,4
1.184842586517334,3,1,5
1.1428120136260986,2,2,5
1.3749592304229736,7,6,14
1.1998517513275146,0,0,1
1.7492246627807617,4,0,5
1.1808385848999023,0,0,1
1.5230822563171387,5,2,8
1.4730467796325684,6,5,12
1.1227970123291016,1,1,3
1.1127724647521973,1,0,2
1.2789089679718018,2,0,3
1.2348766326904297,1,0,2
1.1738343238830566,0,0,1
1.1478164196014404,2,0,3
1.249887466430664,0,0,1
1.0997803211212158,0,0,1
1.0907626152038574,1,0,2
1.2048561573028564,0,0,1
1.336949110031128,3,3,7
2.0674705505371094,12,9,22
1.271904468536377,0,0,1
1.6871988773345947,0,0,1
1.21986985206604,1,0,2
1.2789084911346436,4,2,7
1.1958496570587158,0,0,1
1.101783037185669,0,0,1
1.0827679634094238,1,0,2
1.174834966659546,2,1,4
1.0527472496032715,2,0,3
1.151817798614502,0,0,1
1.1278002262115479,2,0,3
1.19783353805542,0,0,1
1.1698312759399414,3,1,5
1.0677580833435059,1,1,3
1.0857715606689453,0,0,1
1.2188653945922852,2,0,3
1.2018539905548096,3,0,4
1.0637545585632324,0,0,1
1.131821632385254,2,1,4
1.4830677509307861,7,6,14
1.066758155822754,2,1,4
1.1838405132293701,3,1,5
1.266918659210205,3,1,5
1.0817866325378418,1,1,3
1.1488158702850342,1,0,2
1.1348071098327637,3,0,4
1.2178640365600586,1,0,2
1.1318042278289795,0,0,1
1.1077873706817627,1,0,2
1.066758155822754,0,0,1
1.0177409648895264,1,1,3
1.0757644176483154,0,0,1
